2154,"{f, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2154
2155,"{x, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2155
2156,"{x, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2156
2157,"{x, 221, 310, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2157
2158,"{f, 202, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2158
2159,"{f, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2159
2160,"{x, 202, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2160
2161,"{x, 202, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2161
2162,"{x, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2162
2163,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2163
2164,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2164
2165,"{f, 202, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2165
2166,"{x, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2166
2167,"{x, 221, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2167
2168,"{x, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2168
2169,"{x, 221, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2169
2170,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2170
2171,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2171
2172,"{x, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2172
2173,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2173
2174,"{x, 221, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2174
2175,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2175
2176,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2176
2177,"{f, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2177
2178,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2178
2179,"{x, 202, 303, 402, 502, 602, 699, 798, 912, 1001, 1098, 1207, 1307, 1410, 1512, 1612, 1719, 1811, 1908, 2004, 2121, 2200}",Poisonous,T2179
2180,"{x, 221, 303, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2180
2181,"{x, 202, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2181
2182,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2182
2183,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2183
2184,"{x, 221, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2184
2185,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2185
2186,"{f, 221, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2186
2187,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2187
2188,"{x, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2188
2189,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2189
2190,"{x, 202, 303, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2190
2191,"{x, 202, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2191
2192,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2192
2193,"{x, 215, 303, 402, 510, 602, 719, 798, 907, 1016, 1101, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2115, 2203}",Edible,T2193
2194,"{x, 221, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2194
2195,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2195
2196,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2196
2197,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2197
2198,"{x, 202, 303, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2198
2199,"{x, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2199
2200,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2200
2201,"{x, 215, 319, 402, 510, 602, 719, 798, 912, 1016, 1101, 1215, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2097, 2203}",Edible,T2092
2202,"{x, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2202
2203,"{f, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2203
2204,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2204
2205,"{x, 221, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2205
2206,"{x, 202, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2206
2207,"{x, 221, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2207
2208,"{x, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2208
2209,"{f, 221, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2209
2210,"{x, 221, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2210
2211,"{x, 215, 312, 402, 499, 602, 719, 810, 903, 1001, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2115, 2200}",Poisonous,T2211
2212,"{x, 221, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2212
2213,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2213
2214,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2214
2215,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2215
2216,"{x, 221, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2216
2217,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2217
2218,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2218
2219,"{x, 221, 310, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2219
2220,"{x, 221, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2220
2221,"{x, 202, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2221
2222,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2222
2223,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2223
2224,"{x, 221, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2224
2225,"{f, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2225
2226,"{x, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2226
2227,"{x, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2227
2228,"{x, 202, 319, 402, 510, 602, 719, 798, 907, 1016, 1101, 1202, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2115, 2203}",Edible,T986
2229,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2229
2230,"{x, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2230
2231,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2231
2232,"{x, 202, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2232
2233,"{x, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2233
2234,"{f, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2234
2235,"{f, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2235
2236,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2236
2237,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2237
2238,"{f, 202, 303, 402, 510, 602, 719, 798, 904, 1016, 1101, 1215, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2007, 2115, 2203}",Edible,T2238
2239,"{x, 202, 303, 402, 502, 602, 699, 798, 903, 1001, 1098, 1207, 1307, 1398, 1512, 1612, 1719, 1811, 1908, 2004, 2121, 2212}",Poisonous,T2239
2240,"{x, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2240
2241,"{x, 221, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2241
2242,"{f, 215, 319, 416, 512, 602, 699, 810, 919, 1001, 1101, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2203}",Poisonous,T1295
2243,"{f, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2243
2244,"{x, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2244
2245,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2245
2246,"{x, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2246
2247,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2247
2248,"{x, 202, 303, 402, 510, 602, 719, 798, 910, 1016, 1101, 1202, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2097, 2203}",Edible,T396
2249,"{x, 202, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2249
2250,"{f, 202, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2250
2251,"{x, 221, 303, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2251
2252,"{f, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2252
2253,"{f, 202, 303, 402, 510, 602, 719, 798, 904, 1016, 1101, 1202, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2115, 2203}",Edible,T2253
2254,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2254
2255,"{x, 221, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2255
2256,"{f, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2256
2257,"{f, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2257
2258,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2258
2259,"{x, 221, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2259
2260,"{x, 221, 310, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2260
2261,"{f, 215, 303, 402, 510, 602, 719, 798, 910, 1016, 1101, 1202, 1315, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2097, 2203}",Edible,T2261
2262,"{x, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2262
2263,"{f, 202, 310, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2263
2264,"{x, 221, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2264
2265,"{x, 221, 301, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2265
2266,"{x, 221, 310, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2266
2267,"{f, 215, 319, 402, 510, 602, 719, 798, 904, 1016, 1101, 1215, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2007, 2097, 2203}",Edible,T1290
2268,"{x, 221, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2268
2269,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2269
2270,"{x, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2270
2271,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2271
2272,"{f, 202, 310, 402, 510, 602, 719, 798, 910, 1016, 1101, 1215, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2007, 2115, 2203}",Edible,T2272
2273,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2273
2274,"{x, 221, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2274
2275,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2275
2276,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2276
2277,"{x, 202, 301, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2277
2278,"{x, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2278
2279,"{x, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2279
2280,"{f, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2280
2281,"{x, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2281
2282,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2282
2283,"{x, 202, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2283
2284,"{f, 202, 303, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2284
2285,"{x, 221, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2285
2286,"{x, 215, 312, 402, 499, 602, 719, 810, 910, 1001, 1098, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Poisonous,T2286
2287,"{f, 221, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2287
2288,"{f, 202, 310, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2288
2289,"{f, 215, 310, 416, 512, 602, 699, 810, 912, 1001, 1101, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1912, 2007, 2115, 2217}",Poisonous,T1507
2290,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2290
2291,"{x, 221, 303, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2291
2292,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1403, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2292
2293,"{x, 221, 301, 416, 510, 602, 699, 798, 910, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2293
2294,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2294
2295,"{x, 202, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2295
2296,"{f, 215, 319, 402, 510, 602, 719, 798, 910, 1016, 1101, 1215, 1315, 1419, 1519, 1612, 1719, 1811, 1901, 2007, 2115, 2203}",Edible,T2296
2297,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2297
2298,"{x, 202, 310, 402, 510, 602, 719, 798, 912, 1016, 1101, 1215, 1302, 1419, 1519, 1612, 1719, 1811, 1901, 2010, 2115, 2203}",Edible,T1033
2299,"{x, 202, 310, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2010, 2121, 2200}",Edible,T2299
2300,"{x, 221, 303, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1412, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2300
2301,"{x, 221, 301, 416, 510, 602, 699, 798, 912, 1016, 1098, 1215, 1315, 1419, 1512, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2301
2302,"{x, 221, 310, 416, 510, 602, 699, 798, 917, 1016, 1098, 1215, 1315, 1403, 1512, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2302
2303,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2010, 2118, 2200}",Edible,T2303
2304,"{x, 202, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1519, 1612, 1719, 1811, 1912, 2007, 2121, 2200}",Edible,T2304
2305,"{x, 221, 303, 416, 510, 602, 699, 798, 919, 1016, 1098, 1215, 1315, 1412, 1503, 1612, 1719, 1811, 1912, 2007, 2118, 2200}",Edible,T2035
